시장명,별점,리뷰
철원군 동송시장,,"['매일 조이 리뷰 288 사진 1 팔로우 자주가요 종류가 다양해요 반응 남기기 방문일 23.4.25.화 2023년 4월 25일 화요일 1번째 방문 인증 수단 영수증', '대박난백수48 리뷰 7 사진 30 팔로우 사장님 친절합니다. 해물칼국수 양도 많고 맛있습니다. 밑반찬으로 나온 걷절이도 맛있습니다 김치맛 보니 사장님 음식솜씨가 좋은걸 알겠더라구요 전통시장에서 흔히 만날수 있는 정겨운 인테리어 입니다 옷을 가볍게 입고 장구경 중이라 추웠는데 들어서자마자 실내가 따뜻했습니다 가격도 착한 혜진네 칼국수 추천합니다 더보기 친절해요 반응 남기기 방문일 22.11.19.토 2022년 11월 19일 토요일 1번째 방문 인증 수단 영수증', 'awm**** 리뷰 586 사진 2 팔로우 조아요 반응 남기기 방문일 22.5.20.금 2022년 5월 20일 금요일 1번째 방문 인증 수단 영수증', 'sov**** 리뷰 999 사진 269 팔로워 47 팔로우 굿굿 반응 남기기 방문일 22.1.30.일 2022년 1월 30일 일요일 1번째 방문 인증 수단 영수증', '겨울바다바람소리 리뷰 1,926 사진 537 팔로워 115 팔로우 별점 4 점 신선하고 좋아요 반응 남기기 방문일 21.1.29.금 2021년 1월 29일 금요일 1번째 방문 인증 수단 영수증', '최하나384 리뷰 2,015 사진 19 팔로워 20 팔로우 별점 5 점 좋아여 반응 남기기 방문일 21.1.1.금 2021년 1월 1일 금요일 1번째 방문 인증 수단 영수증']"
철원군 동송전통시장,,"['매일 조이 리뷰 288 사진 1 팔로우 자주가요 종류가 다양해요 반응 남기기 방문일 23.4.25.화 2023년 4월 25일 화요일 1번째 방문 인증 수단 영수증', '대박난백수48 리뷰 7 사진 30 팔로우 사장님 친절합니다. 해물칼국수 양도 많고 맛있습니다. 밑반찬으로 나온 걷절이도 맛있습니다 김치맛 보니 사장님 음식솜씨가 좋은걸 알겠더라구요 전통시장에서 흔히 만날수 있는 정겨운 인테리어 입니다 옷을 가볍게 입고 장구경 중이라 추웠는데 들어서자마자 실내가 따뜻했습니다 가격도 착한 혜진네 칼국수 추천합니다 더보기 친절해요 반응 남기기 방문일 22.11.19.토 2022년 11월 19일 토요일 1번째 방문 인증 수단 영수증', 'awm**** 리뷰 586 사진 2 팔로우 조아요 반응 남기기 방문일 22.5.20.금 2022년 5월 20일 금요일 1번째 방문 인증 수단 영수증', 'sov**** 리뷰 999 사진 269 팔로워 47 팔로우 굿굿 반응 남기기 방문일 22.1.30.일 2022년 1월 30일 일요일 1번째 방문 인증 수단 영수증', '겨울바다바람소리 리뷰 1,926 사진 537 팔로워 115 팔로우 별점 4 점 신선하고 좋아요 반응 남기기 방문일 21.1.29.금 2021년 1월 29일 금요일 1번째 방문 인증 수단 영수증', '최하나384 리뷰 2,015 사진 19 팔로워 20 팔로우 별점 5 점 좋아여 반응 남기기 방문일 21.1.1.금 2021년 1월 1일 금요일 1번째 방문 인증 수단 영수증']"
철원군 와수시장,,[]
춘천시 춘천번개시장,,"['당당인 리뷰 1,198 사진 143 팔로워 24 팔로우 별점 5 점 좋아요 반응 남기기 방문일 20.7.13.월 2020년 7월 13일 월요일 1번째 방문 인증 수단 영수증']"
춘천시 춘천서부시장,,"['dla**** 리뷰 711 사진 3 팔로우 굿 반응 남기기 방문일 22.9.18.일 2022년 9월 18일 일요일 1번째 방문 인증 수단 영수증', '열시60 리뷰 49 사진 9 팔로워 7 팔로우 동네에서젤싼거같아요 반응 남기기 방문일 22.6.8.수 2022년 6월 8일 수요일 2번째 방문 인증 수단 영수증', '열시60 리뷰 49 사진 9 팔로워 7 팔로우 빠르고 조아요 반응 남기기 방문일 22.6.8.수 2022년 6월 8일 수요일 1번째 방문 인증 수단 영수증']"
춘천시 춘천풍물시장,,[]
춘천시 춘천동부시장,4.43,"['벼리비니맘 리뷰 1,413 사진 87 팔로우 굿 친절해요 반응 남기기 방문일 5.26.월 2025년 5월 26일 월요일 1번째 방문 인증 수단 영수증', '잔다르크박 리뷰 41 사진 23 팔로우 사장님께서 참 유쾌하고 친절하세요~ 상품이 다양해요 +3 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 24.5.12.일 2024년 5월 12일 일요일 1번째 방문 인증 수단 결제내역', '지원7955 리뷰 3,968 사진 10 팔로우 좋아요~ 상품이 다양해요 +2 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 23.6.8.목 2023년 6월 8일 목요일 1번째 방문 인증 수단 영수증', '킴jaejae 리뷰 607 사진 12 팔로워 3 팔로우 좋아요 상품이 다양해요 반응 남기기 방문일 23.4.17.월 2023년 4월 17일 월요일 1번째 방문 인증 수단 영수증', 'dus**** 리뷰 1,055 사진 112 팔로우 교통카드충전했어요 상품이 다양해요 반응 남기기 방문일 23.3.22.수 2023년 3월 22일 수요일 1번째 방문 인증 수단 영수증', '이지희4936 리뷰 1,628 사진 24 팔로우 좋아요 매장이 청결해요 +3 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 23.3.14.화 2023년 3월 14일 화요일 1번째 방문 인증 수단 영수증', 'meg**** 리뷰 549 사진 24 팔로워 10 팔로우 좋아요 할인/적립을 잘 챙겨줘요 반응 남기기 방문일 23.3.14.화 2023년 3월 14일 화요일 1번째 방문 인증 수단 영수증', '진심뚠뚜니 리뷰 2,316 사진 2,620 팔로워 287 팔로우 ?? 행사 상품이 다양해요 반응 남기기 방문일 23.2.6.월 2023년 2월 6일 월요일 1번째 방문 인증 수단 결제내역', '가 봅시당 리뷰 665 사진 33 팔로우 . 친절해요 반응 남기기 방문일 22.12.16.금 2022년 12월 16일 금요일 1번째 방문 인증 수단 영수증', '금순이은순이 리뷰 928 사진 568 팔로워 3 팔로우 굿 친절해요 반응 남기기 방문일 22.11.9.수 2022년 11월 9일 수요일 1번째 방문 인증 수단 영수증']"
춘천시 제일종합시장,,[]
춘천시 춘천중앙시장,,"['동태noon 리뷰 2,682 사진 2,091 팔로워 52 테마 1 팔로우 예약 없이 이용 대기 시간 바로 입장 나들이 연인?배우자 볼거리가 많아요 반응 남기기 방문일 24.12.19.목 2024년 12월 19일 목요일 1번째 방문', 'v벨라 리뷰 55 사진 98 팔로우 가격이 싸서 좋아요 ^^ 컨셉이 독특해요 +1 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 23.11.11.토 2023년 11월 11일 토요일 1번째 방문', 'ortalisy 리뷰 22 사진 14 팔로우 남편과 아이와 오랜만에 춘천 온김에 춘천 명동,시장등도 같이 구경했어요! 오랜만이라그런지 신선한 느낌이였네요! 볼거리가 많아요 +2 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 23.4.13.목 2023년 4월 13일 목요일 1번째 방문', '미로루 리뷰 24 사진 7 팔로워 7 팔로우 좋아요 편의시설이 잘 되어있어요 반응 남기기 방문일 23.7.22.토 2023년 7월 22일 토요일 1번째 방문 인증 수단 영수증', 'neeiii 리뷰 932 사진 629 팔로워 18 팔로우 데이트 순대국밥! 처음먹어봤는데 너무맛있습니다! 다만 등록이 안됐네요ㅠㅠ중앙시장안에 있는 국밥집입니다! 볼거리가 많아요 +1 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 5.19.월 2025년 5월 19일 월요일 1번째 방문 인증 수단 영수증', '커피와 침낭 리뷰 81 팔로우 굿 품질이 좋아요 +4 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 22.11.12.토 2022년 11월 12일 토요일 1번째 방문 인증 수단 영수증', 'lifelover05 리뷰 578 사진 11 팔로워 2 팔로우 ?? 반응 남기기 방문일 22.8.18.목 2022년 8월 18일 목요일 1번째 방문 인증 수단 영수증', 'yyyonghk 리뷰 520 사진 1 팔로우 ?? 반응 남기기 방문일 22.8.18.목 2022년 8월 18일 목요일 1번째 방문 인증 수단 영수증', '캄5 리뷰 1,713 사진 552 팔로우 좋아요 반응 남기기 방문일 22.8.21.일 2022년 8월 21일 일요일 1번째 방문 인증 수단 영수증']"
춘천시 춘천후평시장,,"['호반의 꼬보 리뷰 2,139 사진 76 팔로워 10 팔로우 농축사물 상품권 할인행사가 좋아요...... 볼거리가 많아요 +2 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 5.27.화 2025년 5월 27일 화요일 2번째 방문 인증 수단 영수증', '호반의 꼬보 리뷰 2,139 사진 76 팔로워 10 팔로우 주차하기 편하고 먹거리가 많아요. 야시장이 잘 되어있어요 +2 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 5.1.목 2025년 5월 1일 목요일 1번째 방문 인증 수단 영수증', '참맛있다 리뷰 1,482 사진 13,949 팔로워 179 테마 15 팔로우 춘천후평시장에 방문했어요~ 규모가 크진 않치만 있을껀 다 있는 시장이네요~ 붐비지 않아요 반응 남기기 방문일 2.22.토 2025년 2월 22일 토요일 1번째 방문 인증 수단 영수증']"
태백시 장성중앙시장,,"['작은소녀PJ 리뷰 1,072 사진 5,387 팔로워 171 테마 12 팔로우 예약 없이 이용 대기 시간 바로 입장 비즈니스 기타 태백 장성의 오래된 중앙시장이예요. 넓지는 않지만 있을건 다 있는듯요. 제 철 옥수수가 맛있었고 택배 보내느라 바쁘시더라구요. 평일 오전이라 오픈한 곳이 많지 않았는데 행복칼국수에서 너무 맛있는 장칼국수를 경험했어요. 방범카메라 위에 제비가 집을 지어 신기했네요.ㅎㅎ 주차장은 협소한 편입니다. 주차장은 협소한 편이예요. 더보기 붐비지 않아요 +2 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 24.7.26.금 2024년 7월 26일 금요일 1번째 방문', '음식은 정직이고 진심이다 리뷰 599 사진 1,588 팔로워 389 팔로우 예약 없이 이용 대기 시간 바로 입장 나들이 연인?배우자, 아이 시골 작은시장 이네요~ 시골장터 구경하는게 좋아서 평일 낮시간에 잠깐 들러 옥수수를 몇개 구입했는데 사장님께서 덤으로 하나 더 주시네요. 옥수수 정말 장난아니게 맛있어요~~ 더보기 친절해요 +1 개의 리뷰가 더 있습니다 펼쳐보기 표정을 눌러 반응을 남겨 보세요! 반응 남기기 방문일 24.8.27.화 2024년 8월 27일 화요일 1번째 방문', 'moso28 리뷰 543 사진 10 팔로워 6 팔로우 좋아요 반응 남기기 방문일 22.9.9.금 2022년 9월 9일 금요일 1번째 방문 인증 수단 영수증']"
태백시 황지자유시장,,"['함정 빠지다 리뷰 931 사진 4,016 팔로워 136 테마 2 팔로우 황지시장 감자전 먹으러 방문 했어요~ 주차하기 편해요 표정을 눌러 반응을 남겨 보세요! 반응 남기기 방문일 6.2.월 2025년 6월 2일 월요일 1번째 방문 인증 수단 영수증', '이화월백7 리뷰 1,249 사진 6,396 팔로워 128 팔로우 강원도 태백시 전통시장. 강원도 맛 보고... 강원도 특산물 산 시장 베리굿 ~ 볼거리가 많아요 +4 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 6.2.월 2025년 6월 2일 월요일 1번째 방문 인증 수단 영수증', '버블12 리뷰 2,711 사진 20 팔로우 그냥 그래요 볼거리가 많아요 +2 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 2.14.금 2025년 2월 14일 금요일 1번째 방문 인증 수단 영수증', '빛깔캘리 리뷰 776 사진 214 팔로우 냉이무침도 할거임 ㅋㅎ 볼거리가 많아요 +1 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 1.26.일 2025년 1월 26일 일요일 2번째 방문 인증 수단 영수증', '빛깔캘리 리뷰 776 사진 214 팔로우 이번 설엔 고구마 튀김~맛있어보여요 볼거리가 많아요 +1 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 1.25.토 2025년 1월 25일 토요일 1번째 방문 인증 수단 영수증', '소나기5954 리뷰 1,321 사진 447 팔로워 1 팔로우 장날이 아니라 좀 아쉬웠지만 볼거리가 많아요 볼거리가 많아요 반응 남기기 방문일 1.13.월 2025년 1월 13일 월요일 1번째 방문 인증 수단 영수증', 'kamenl24 리뷰 162 사진 53 팔로우 주차편리해요 볼거리가 많아요 +4 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 24.10.28.월 2024년 10월 28일 월요일 1번째 방문 인증 수단 영수증', '김할망 리뷰 132 사진 28 팔로우 평일인데 주차장에 자리가 별로없어서 깜놀?? 반응 남기기 방문일 24.10.23.수 2024년 10월 23일 수요일 1번째 방문 인증 수단 영수증', 'b10**** 리뷰 936 사진 21 팔로우 좋와요 전병 좋와요 볼거리가 많아요 반응 남기기 방문일 24.8.5.월 2024년 8월 5일 월요일 1번째 방문 인증 수단 영수증', 'lin**** 리뷰 1,035 사진 478 팔로워 39 팔로우 시장입구에 공영주차장이 잘되어있어서 편리하게 여행했습니다 야시장이 잘 되어있어요 +3 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 24.8.2.금 2024년 8월 2일 금요일 1번째 방문 인증 수단 영수증']"
평창군 평창대화시장,,"['songkc2120 리뷰 2,096 사진 683 팔로워 14 팔로우 굿 볼거리가 많아요 반응 남기기 방문일 2.2.일 2025년 2월 2일 일요일 1번째 방문 인증 수단 영수증', '오키퍼플 리뷰 1,188 사진 169 팔로우 맛나여 볼거리가 많아요 +4 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 24.12.21.토 2024년 12월 21일 토요일 1번째 방문 인증 수단 영수증', '오렌지비행기 리뷰 829 팔로우 친절해요 반응 남기기 방문일 22.1.31.월 2022년 1월 31일 월요일 1번째 방문 인증 수단 영수증']"
평창군 봉평전통시장,,['니니로로 리뷰 798 사진 107 팔로우 굿 반응 남기기 방문일 22.6.25.토 2022년 6월 25일 토요일 1번째 방문 인증 수단 영수증']
평창군 진부전통시장,,"['꼼양씨 리뷰 889 사진 10 팔로우 좋아요.친절해요 반응 남기기 방문일 21.11.25.목 2021년 11월 25일 목요일 1번째 방문 인증 수단 영수증', 'lee**** 리뷰 743 사진 1 팔로워 11 팔로우 별점 4 점 굿 반응 남기기 방문일 20.11.15.일 2020년 11월 15일 일요일 1번째 방문 인증 수단 영수증', '붉은피의천사 리뷰 585 사진 2 팔로우 별점 4 점 맛나 반응 남기기 방문일 20.1.5.일 2020년 1월 5일 일요일 1번째 방문 인증 수단 영수증']"
평창군 평창올림픽시장,,[]
홍천군 홍천중앙시장,,"['okkimjj 리뷰 2,026 사진 446 팔로워 5 팔로우 ㅇ 반응 남기기 방문일 24.4.16.화 2024년 4월 16일 화요일 1번째 방문 인증 수단 영수증']"
홍천군 홍천시장,,"['qwer79203556 리뷰 1,427 사진 194 팔로우 굿 친절해요 반응 남기기 방문일 23.6.8.목 2023년 6월 8일 목요일 1번째 방문 인증 수단 영수증', 'SM123 리뷰 1,880 사진 23 팔로워 27 팔로우 굿 종류가 다양해요 반응 남기기 방문일 23.1.23.월 2023년 1월 23일 월요일 1번째 방문 인증 수단 영수증', '캄바걸 리뷰 1,537 사진 10 팔로우 좋아요 종류가 다양해요 반응 남기기 방문일 23.1.21.토 2023년 1월 21일 토요일 1번째 방문 인증 수단 영수증', 'ans**** 리뷰 479 팔로우 여러가지   특색이는 생선많아서  참좋아요 품질이 좋아요 반응 남기기 방문일 23.1.20.금 2023년 1월 20일 금요일 1번째 방문 인증 수단 영수증', '돌구미 리뷰 1,129 사진 317 팔로우 홍천강 꽁꽁축제장 에서 점심 먹었어요. 국밥 맛있네요~ 특색 있는 제품이 많아요 +1 개의 리뷰가 더 있습니다 펼쳐보기 반응 남기기 방문일 23.1.16.월 2023년 1월 16일 월요일 1번째 방문 인증 수단 영수증', '별빛276 리뷰 2,200 팔로우 . 반응 남기기 방문일 22.6.28.화 2022년 6월 28일 화요일 1번째 방문 인증 수단 영수증', '파란gurumi윤슬 리뷰 406 사진 63 팔로우 5일장에 가서 사왔어요  싱싱해요 반응 남기기 방문일 22.5.21.토 2022년 5월 21일 토요일 1번째 방문 인증 수단 영수증', '아셀양 리뷰 2,317 사진 305 팔로우 굿 반응 남기기 방문일 22.3.17.목 2022년 3월 17일 목요일 1번째 방문 인증 수단 영수증', 'mo**** 리뷰 563 사진 33 팔로우 별점 5 점 종류 다양해요 반응 남기기 방문일 21.4.21.수 2021년 4월 21일 수요일 1번째 방문 인증 수단 영수증', 'jmk**** 리뷰 468 사진 16 팔로우 별점 5 점 쫄면이 넘 맛나고 저렴하고 좋아요 반응 남기기 방문일 21.3.30.화 2021년 3월 30일 화요일 1번째 방문 인증 수단 영수증']"
